Name,Phase,dist,Demand...Projected.nodal.demand.per.year,Demand..household....Target.household.count,PercentOfNewGridConnections,far.sighted.sequence,CumulativeHousesConnected.qty,Pln_cabang,Metric...System,Ei_subarea,Full_popul,X,Y
530410200607,1,1491.64969146674,29526,42,0.159324069686718,159,28917,Area Kupan,grid,Area Kupan,174,124.686217,-9.867737
530410200608,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,704,124.702657,-9.86888
530410200609,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,47,124.699285,-9.868353
530410200610,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,90,124.69227,-9.870365
530410200611,1,372.277175042101,27417,39,0.159538948087582,160,28956,Area Kupan,grid,Area Kupan,162,124.684015,-9.870287
530410200701,1,645.826315833433,179968,256,0.161467343992771,162,29306,Area Kupan,grid,Area Kupan,1059,124.677202,-9.86197
530410200801,1,725.071538534871,7733,11,0.171258085488545,186,31083,Area Kupan,grid,Area Kupan,30,124.653201,-9.875168
530410200802,1,440.947466885794,95608,136,0.162668459156575,165,29524,Area Kupan,grid,Area Kupan,370,124.674512,-9.876487
530410200803,1,143.820998337867,37962,54,0.161919139604844,164,29388,Area Kupan,grid,Area Kupan,146,124.678454,-9.875685
530410200804,1,538.111817425253,11951,17,0.16286680844968,168,29560,Area Kupan,grid,Area Kupan,45,124.668373,-9.877989
530410200805,1,92.3668234133565,2109,3,0.163153312984165,171,29612,Area Kupan,grid,Area Kupan,6,124.658925,-9.879076
530410200806,1,27.4335518154256,4218,6,0.171197478760097,185,31072,Area Kupan,grid,Area Kupan,16,124.65844,-9.879153
530410200807,1,698.038889824205,66082,94,0.16005686013069,161,29050,Area Kupan,grid,Area Kupan,254,124.678213,-9.867692
530410200808,2,334.726554157881,27417,39,0.405618794697462,665,73619,Area Kupan,grid,Area Kupan,106,124.654397,-9.872008
530410200809,1,65.2469025916243,36556,52,0.171544590023031,187,31135,Area Kupan,grid,Area Kupan,140,124.652927,-9.874647
530410200810,1,104.657406842685,5624,8,0.162773143505714,167,29543,Area Kupan,grid,Area Kupan,21,124.671603,-9.874343
530410200811,1,295.012951678301,7733,11,0.162729065885024,166,29535,Area Kupan,grid,Area Kupan,30,124.672447,-9.874784
530410200812,1,715.042966153293,19684,28,0.161621615665186,163,29334,Area Kupan,grid,Area Kupan,76,124.679181,-9.874608
530410200813,2,677.098183681657,28823,41,0.524810190745904,972,95252,Area Kupan,grid,Area Kupan,111,124.656178,-9.866177
530410200901,1,344.898466786623,20387,29,0.163136783876406,170,29609,Area Kupan,grid,Area Kupan,106,124.659623,-9.879542
530410200902,1,46.9073343969049,3515,5,0.163180861497096,172,29617,Area Kupan,grid,Area Kupan,16,124.658596,-9.879346
530410200903,1,687.868799494251,40774,58,0.163500424247099,173,29675,Area Kupan,grid,Area Kupan,211,124.65628,-9.885096
530410200904,1,668.851015251403,14060,20,0.162977002501405,169,29580,Area Kupan,grid,Area Kupan,72,124.662698,-9.880208
530410200905,1,809.0675789298,113183,161,0.164767655841938,175,29905,Area Kupan,grid,Area Kupan,586,124.649738,-9.897995
530410200906,1,1440.16733869095,48507,69,0.163880593725551,174,29744,Area Kupan,grid,Area Kupan,252,124.657124,-9.898021
530410200907,3,571.068223884661,3515,5,0.764873442131594,1806,138823,Area Kupan,grid,Area Kupan,18,124.66261,-9.885343
530410200908,3,138.803480436112,19684,28,0.765027713804009,1807,138851,Area Kupan,grid,Area Kupan,102,124.663876,-9.885395
530410300101,1,484.876148169592,75221,107,0.250245181765088,294,45419,Area Kupan,grid,Area Kupan,329,124.658227,-9.795949
530410300102,1,46.5323166265101,23199,33,0.249655643588359,293,45312,Area Kupan,grid,Area Kupan,100,124.65467,-9.798543
530410300103,1,1443.03152281017,63270,90,0.249413216674564,291,45268,Area Kupan,grid,Area Kupan,277,124.653946,-9.800259
530410300201,2,1196.6671591622,50616,72,0.537234570077907,992,97507,Area Kupan,grid,Area Kupan,269,124.656497,-9.756485
530410300202,2,1348.60161089066,22496,32,0.537410880560667,993,97539,Area Kupan,grid,Area Kupan,120,124.645922,-9.762688
530410300203,2,1082.26769439391,123025,175,0.538375078513262,994,97714,Area Kupan,grid,Area Kupan,655,124.637663,-9.768025
530410300204,2,31.6619322935212,37259,53,0.648045708492656,1381,117619,Area Kupan,grid,Area Kupan,198,124.654611,-9.770696
530410300205,2,1285.70552066813,13357,19,0.647753694255584,1380,117566,Area Kupan,grid,Area Kupan,70,124.654651,-9.770414
530410300301,2,1834.00854863499,71003,101,0.43446759743909,735,78855,Area Kupan,grid,Area Kupan,389,124.645613,-9.741177
530410300302,2,854.732811858916,50616,72,0.434864296025301,736,78927,Area Kupan,grid,Area Kupan,274,124.637843,-9.741842
530410300303,2,1154.09332400328,40071,57,0.536837871491697,991,97435,Area Kupan,grid,Area Kupan,217,124.65731,-9.745753
530410300304,2,898.569136799159,100529,143,0.435652183495135,737,79070,Area Kupan,grid,Area Kupan,550,124.647334,-9.749078
530410300401,2,1308.91659631489,106153,151,0.369205170304907,555,67010,Area Kupan,grid,Area Kupan,514,124.611924,-9.796363
530410300402,2,273.185767829998,40071,57,0.369519223352323,556,67067,Area Kupan,grid,Area Kupan,194,124.614413,-9.796221
530410300403,1,166.890602471961,7733,11,0.249473823403013,292,45279,Area Kupan,grid,Area Kupan,37,124.654343,-9.79881
530410300404,1,1378.55467316086,146224,208,0.248917343441801,290,45178,Area Kupan,grid,Area Kupan,710,124.642954,-9.807407
530410400101,1,63.8806224927055,42180,60,0.279380489041202,334,50707,Area Kupan,grid,Area Kupan,189,124.67669,-9.807044
530410400102,1,937.010443435993,23902,34,0.279049906886026,333,50647,Area Kupan,grid,Area Kupan,108,124.676384,-9.807533
530410400103,1,122.777154764142,114589,163,0.278862576998094,332,50613,Area Kupan,grid,Area Kupan,520,124.670042,-9.813186
530410400201,1,821.71124878655,48507,69,0.319254206657925,419,57944,Area Kupan,grid,Area Kupan,325,124.689695,-9.788159
530410400202,1,550.401253763074,46398,66,0.319617847028617,420,58010,Area Kupan,grid,Area Kupan,314,124.685526,-9.79092
530410400203,1,1502.17522964802,117401,167,0.318874037179473,418,57875,Area Kupan,grid,Area Kupan,794,124.694622,-9.79373
530410400301,1,1185.15390865899,30229,43,0.254845783424611,305,46254,Area Kupan,grid,Area Kupan,158,124.708213,-9.756691
530410400302,1,1068.30152897135,83657,119,0.255501438032375,306,46373,Area Kupan,grid,Area Kupan,438,124.698884,-9.759479
530410400303,1,1267.1412065584,78736,112,0.287788295187826,350,52233,Area Kupan,grid,Area Kupan,412,124.6899,-9.752305
530410400304,1,1661.68487513853,201761,287,0.25708272267463,307,46660,Area Kupan,grid,Area Kupan,1060,124.699271,-9.774418
530410400401,1,930.647219476529,33041,47,0.31646629714928,415,57438,Area Kupan,grid,Area Kupan,183,124.716904,-9.788473
530410400402,1,773.808823873462,36556,52,0.314846444588921,413,57144,Area Kupan,grid,Area Kupan,202,124.736173,-9.789509
530410400403,1,1189.50344655198,173641,247,0.316207341127726,414,57391,Area Kupan,grid,Area Kupan,976,124.725318,-9.789613
530410400404,1,710.57733003328,73112,104,0.317953916847569,417,57708,Area Kupan,grid,Area Kupan,410,124.707863,-9.79023
530410400405,1,1620.10883568066,35150,50,0.313314747269942,407,56866,Area Kupan,grid,Area Kupan,195,124.749419,-9.764785
530410400406,3,1144.24599951088,31635,45,0.850731137533196,2177,154406,Area Kupan,grid,Area Kupan,177,124.736268,-9.77223
530410400407,1,432.340184497053,116698,166,0.317380907778598,416,57604,Area Kupan,grid,Area Kupan,654,124.713339,-9.786807
530410400408,1,156.636036345621,51319,73,0.313716955558739,408,56939,Area Kupan,grid,Area Kupan,288,124.750634,-9.765527
530411000401,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,35,124.711338,-9.682803
530411000402,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,305,124.707261,-9.686394
530411000403,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,359,124.706632,-9.691073
530411000404,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,2386,124.70785,-9.69624
530411000405,1,159.150633905937,17575,25,0.304311893244003,381,55232,Area Kupan,grid,Area Kupan,104,124.710408,-9.710509
530411000406,1,1412.96559099211,14060,20,0.304174150679346,380,55207,Area Kupan,grid,Area Kupan,83,124.711754,-9.709972
530411000501,1,1051.69300175514,11951,17,0.304405558187969,382,55249,Area Kupan,grid,Area Kupan,42,124.719199,-9.715939
530411000502,1,349.875918589545,72409,103,0.305314659114701,385,55414,Area Kupan,grid,Area Kupan,264,124.726534,-9.718929
530411000503,1,410.502837811971,18278,26,0.304548810455212,383,55275,Area Kupan,grid,Area Kupan,66,124.721346,-9.718964
530411000504,3,239.049906167845,9139,13,0.950809375309921,2703,172570,Area Kupan,grid,Area Kupan,31,124.74285,-9.722481
530411000505,3,560.908162939602,9842,14,0.969129136409217,2825,175895,Area Kupan,grid,Area Kupan,35,124.717936,-9.723843
530411000506,3,779.842934781233,11951,17,0.950737749176299,2702,172557,Area Kupan,grid,Area Kupan,42,124.74205,-9.724481
530411000507,1,1202.524843058,45695,65,0.306559851899194,390,55640,Area Kupan,grid,Area Kupan,166,124.743956,-9.731238
530411000508,1,815.156790875993,21793,31,0.306014391343155,388,55541,Area Kupan,grid,Area Kupan,79,124.726244,-9.732509
530411000509,1,744.605316243838,23902,34,0.306201721231088,389,55575,Area Kupan,grid,Area Kupan,86,124.732997,-9.731773
530411000510,1,359.306311390736,33041,47,0.306818807920748,391,55687,Area Kupan,grid,Area Kupan,119,124.745774,-9.733927
530411000511,1,606.958077701462,14763,21,0.309617736834566,399,56195,Area Kupan,grid,Area Kupan,53,124.724397,-9.737655
530411000512,1,632.572885757507,28120,40,0.305843590562981,387,55510,Area Kupan,grid,Area Kupan,102,124.722463,-9.726196
530411000513,1,337.352680077953,25308,36,0.304747159748317,384,55311,Area Kupan,grid,Area Kupan,92,124.723883,-9.720682
530411000514,1,354.851557195271,39368,56,0.305623202459531,386,55470,Area Kupan,grid,Area Kupan,143,124.728979,-9.721021
530411000601,1,798.311750791565,56240,80,0.295143748140475,359,53568,Area Kupan,grid,Area Kupan,343,124.693779,-9.715015
530411000602,1,787.014248999041,54131,77,0.252834741980628,301,45889,Area Kupan,grid,Area Kupan,329,124.694305,-9.723534
530411000603,1,1538.97900695194,135679,193,0.253898114579775,302,46082,Area Kupan,grid,Area Kupan,830,124.693953,-9.73737
530411000604,3,224.750362453667,18981,27,0.716713131825144,1630,130082,Area Kupan,grid,Area Kupan,115,124.668951,-9.740985
530411000605,3,1345.45075965136,35150,50,0.716564369855315,1629,130055,Area Kupan,grid,Area Kupan,214,124.669261,-9.742983
530411000606,1,1431.09011431502,64676,92,0.25440500721771,303,46174,Area Kupan,grid,Area Kupan,395,124.703668,-9.74597
530411000607,1,322.604715655279,26011,37,0.254608866213402,304,46211,Area Kupan,grid,Area Kupan,156,124.706606,-9.746151
530411000608,1,532.852468945048,11951,17,0.252410494881486,300,45812,Area Kupan,grid,Area Kupan,69,124.688265,-9.719706
530411000701,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,446,124.669008,-9.713361
530411000702,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,62,124.662008,-9.712971
530411000703,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,27,124.655003,-9.713028
530411000704,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,143,124.657536,-9.713613
530411000705,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,223,124.666169,-9.716031
530411000706,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,123,124.660301,-9.714055
530411000707,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,20,124.668791,-9.715805
530411000708,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,56,124.651139,-9.71907
530411000709,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,49,124.649801,-9.72229
530411000710,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,182,124.67211,-9.717288
530411000711,1,1075.15844886242,44992,64,0.251942170161655,297,45727,Area Kupan,grid,Area Kupan,230,124.67697,-9.720495
530411000712,1,558.654089119821,42883,61,0.25231682993752,299,45795,Area Kupan,grid,Area Kupan,221,124.683577,-9.720976
530411000713,1,256.118118523704,4921,7,0.251980738079758,298,45734,Area Kupan,grid,Area Kupan,25,124.678616,-9.72213
530411000801,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,104,124.684717,-9.689825
530411000802,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,27,124.684545,-9.693731
530411000803,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,198,124.698547,-9.697643
530411000804,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,19,124.69432,-9.697403
530411000805,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,1008,124.674934,-9.704152
530411000806,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,255,124.702467,-9.697386
530411000807,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,52,124.693319,-9.698341
530411000808,2,448.703981743308,18981,27,0.57947745980672,1123,105174,Area Kupan,grid,Area Kupan,100,124.695672,-9.711437
530411000809,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,155,124.6859,-9.696496
530411000810,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,161,124.683896,-9.697369
530411000811,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,115,124.680719,-9.696996
530411000901,2,685.874959322476,95608,136,0.610447498044056,1251,110795,Area Kupan,grid,Area Kupan,504,124.668555,-9.647639
530411000902,2,250.705732587755,9842,14,0.609698178492325,1250,110659,Area Kupan,grid,Area Kupan,49,124.674749,-9.646768
530411000903,2,206.595739955459,6327,9,0.609621042656117,1249,110645,Area Kupan,grid,Area Kupan,32,124.675996,-9.648658
530411000904,2,827.74665420858,7733,11,0.609571455332841,1248,110636,Area Kupan,grid,Area Kupan,38,124.676375,-9.650478
530411000905,2,372.98107396559,7030,10,0.609510848604392,1247,110625,Area Kupan,grid,Area Kupan,36,124.680577,-9.656663
530411000906,2,389.771614786389,30932,44,0.60945575157853,1246,110615,Area Kupan,grid,Area Kupan,161,124.681816,-9.659787
530411000907,2,333.642831865758,12654,18,0.609169247044045,1244,110563,Area Kupan,grid,Area Kupan,64,124.687897,-9.664336
530411000908,2,712.163284846235,14763,21,0.609070072397492,1243,110545,Area Kupan,grid,Area Kupan,77,124.689195,-9.66705
530411000909,2,549.50687773994,18278,26,0.608954368643181,1242,110524,Area Kupan,grid,Area Kupan,96,124.693815,-9.671553
530411000910,2,372.454348286768,7733,11,0.593901861177534,1184,107792,Area Kupan,grid,Area Kupan,40,124.696181,-9.676266
530411000911,2,429.137918224589,7030,10,0.593956958203396,1185,107802,Area Kupan,grid,Area Kupan,34,124.692266,-9.676253
530411000912,2,703.550444221782,82251,117,0.594601593405988,1186,107919,Area Kupan,grid,Area Kupan,434,124.685992,-9.677588
530411000913,2,177.163585408371,32338,46,0.592943172927525,1179,107618,Area Kupan,grid,Area Kupan,170,124.700094,-9.677384
530411000914,2,342.760917764731,32338,46,0.593196619246493,1180,107664,Area Kupan,grid,Area Kupan,170,124.697638,-9.679292
530411000915,2,557.780823666807,2109,3,0.623252046854511,1308,113119,Area Kupan,grid,Area Kupan,10,124.695026,-9.683597
530411000916,2,266.281845824212,30932,44,0.623494473768306,1309,113163,Area Kupan,grid,Area Kupan,162,124.692745,-9.684421
530411000917,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,1,124.706334,-9.688766
530411000918,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,38,124.705111,-9.689288
530411000919,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,4,124.706281,-9.690412
530411000920,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,101,124.698397,-9.690237
530411000921,2,453.308001409888,5624,8,0.609213324664735,1245,110571,Area Kupan,grid,Area Kupan,28,124.684341,-9.662255
530411000922,3,660.685965114045,45695,65,0.930428985443366,2573,168871,Area Kupan,grid,Area Kupan,241,124.67027,-9.674082
530411001001,3,562.021302121799,15466,22,0.853618221688393,2189,154930,Area Kupan,grid,Area Kupan,72,124.713294,-9.655818
530411001002,3,1049.14755270844,31635,45,0.883530397029168,2333,160359,Area Kupan,grid,Area Kupan,148,124.701178,-9.656891
530411001003,2,700.02831444315,56240,80,0.339992727192586,484,61708,Area Kupan,grid,Area Kupan,261,124.715423,-9.660416
530411001004,3,366.67407703124,18981,27,0.883282460412787,2332,160314,Area Kupan,grid,Area Kupan,87,124.70437,-9.665786
530411001005,2,949.451171722839,98420,140,0.339551950985686,483,61628,Area Kupan,grid,Area Kupan,459,124.716061,-9.66668
530411001006,2,1015.52259146388,7733,11,0.338571223925333,481,61450,Area Kupan,grid,Area Kupan,33,124.725759,-9.667943
530411001007,3,995.332556711788,12654,18,0.883133698442958,2331,160287,Area Kupan,grid,Area Kupan,57,124.702306,-9.668381
530411001008,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,166,124.707166,-9.677422
530411001009,2,1122.65480959531,10545,15,0.592689726608558,1178,107572,Area Kupan,grid,Area Kupan,47,124.70171,-9.677355
530411001010,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,2,124.706948,-9.685975
530411001011,2,612.522959713115,29526,42,0.340224134701209,485,61750,Area Kupan,grid,Area Kupan,136,124.72673,-9.660749
530411001012,2,258.385999820218,26714,38,0.33878059262361,482,61488,Area Kupan,grid,Area Kupan,124,124.724684,-9.665875
530411001013,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,107,124.708027,-9.679643
530411001101,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,1134,124.743572,-9.678252
530411001102,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,194,124.748587,-9.678571
530411001103,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,908,124.728579,-9.677765
530411001104,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,342,124.720228,-9.678589
530411001105,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,24,124.715629,-9.680157
530411001106,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,27,124.713541,-9.681511
530411001107,Pre-Electrified,NA,0,0,NA,NA,NA,Area Kupan,unelectrified,Area Kupan,50,124.716971,-9.679814
530411100101,1,628.386745399111,19684,28,0.312763777011317,405,56766,Area Kupan,grid,Area Kupan,94,124.731398,-9.753421
530411100102,1,1031.21564498048,35150,50,0.31303926214063,406,56816,Area Kupan,grid,Area Kupan,166,124.734902,-9.762028
530411100103,1,592.773844667685,42883,61,0.310201765308709,401,56301,Area Kupan,grid,Area Kupan,205,124.735839,-9.74149
530411100104,1,1076.68556968307,31635,45,0.309865673450947,400,56240,Area Kupan,grid,Area Kupan,149,124.731363,-9.744483
530411100105,1,591.745084902129,62567,89,0.311105356532854,403,56465,Area Kupan,grid,Area Kupan,299,124.737253,-9.746851
530411100106,1,373.648842164253,52725,75,0.310614993002678,402,56376,Area Kupan,grid,Area Kupan,253,124.731939,-9.747795
530411100201,1,605.250464897188,31635,45,0.284262085532623,342,51593,Area Kupan,grid,Area Kupan,141,124.785523,-9.751002
530411100202,2,1506.82637567177,71706,102,0.488115571521449,892,88592,Area Kupan,grid,Area Kupan,319,124.760355,-9.755943
530411100203,1,1037.35385697664,6327,9,0.284311672855899,343,51602,Area Kupan,grid,Area Kupan,26,124.789182,-9.759606
