"Name","Latitude","Longitude","pop_buffer_hybrid","ho_size","EI_SubArea","PLN_Cabang","PROVINSI","XY_Source","full_population_2010_Census_BIG_method","distance_to_nearest_line_km","Desa","population_buffer_corrected","SettlementTargetElectrificationRate_2010Census","pop_outside_1kmBuffer","pop"
530202100502,-10.072041,120.157889,104,4.73,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",104,15.99728599,5302021005,104,1,104,104
530202100601,-10.026449,120.175866,701,4.38,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",701,15.06987813,5302021006,701,1,701,701
530203001001,-10.045553,120.36574,107,4.39,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",143,8.327419968,5302030010,143,1,143,143
530203001002,-10.04532,120.362974,111,4.39,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",148,8.095267118,5302030010,148,1,148,148
530203001003,-10.043262,120.362182,809,4.39,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1082,7.872365656,5302030010,735,0.68,1082,1082
530203001199,-10.0829111259391,120.380276135064,992,4.37,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",992,12.4575058,5302030011,992,1,992,992
530203001899,-10.0140064723599,120.393352607795,898,4.68,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",898,9.232526889,5302030018,898,1,898,898
530203002001,-10.016349,120.464646,693,3.65,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",693,16.88194656,5302030020,693,1,693,693
530203002199,-9.99915534811035,120.508672009687,843,5.08,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",843,21.0423855,5302030021,843,1,843,843
530203002599,-10.0695203492349,120.336071014833,437,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",437,8.76717035,5302030025,437,1,437,437
530203002699,-10.055993206228,120.419534807729,406,3.9,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",406,13.74825746,5302030026,406,1,406,406
530203100101,-10.317085,120.173802,501,4.14,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",501,15.14058649,5302031001,501,1,501,501
530203100201,-10.180564,120.116772,58,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",62,13.13390767,5302031002,62,1,62,62
530203100202,-10.215688,120.187904,153,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",163,5.743989365,5302031002,163,1,163,163
530203100203,-10.218171,120.19642,183,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",195,5.042339011,5302031002,195,1,195,195
530203100204,-10.2186,120.179966,188,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",200,6.669610548,5302031002,200,1,200,200
530203100205,-10.206417,120.187381,322,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",342,5.465087338,5302031002,342,1,342,342
530203100206,-10.197575,120.178832,516,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",549,6.251335427,5302031002,549,1,549,549
530203100207,-10.209515,120.195828,525,4.12,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",558,4.681487686,5302031002,434,0.78,558,558
530203100301,-10.244176,120.238051,2,4.16,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",2,5.2610008,5302031003,2,1,2,2
530203100302,-10.181191,120.261952,737,4.16,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",975,2.471056182,5302031003,513,0.53,975,975
530203100303,-10.189957,120.268783,692,4.16,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",915,2.59889006,5302031003,915,1,915,915
530203100401,-10.179775,120.277988,630,3.77,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",630,3.978435581,5302031004,630,1,630,630
530203100599,-10.1331733296091,120.315164144329,744,4.48,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",744,10.34910271,5302031005,744,1,744,744
530203101001,-10.0919,120.337848,273,4,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",273,11.18116291,5302031010,273,1,273,273
530203101002,-10.102888,120.329644,495,4,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",495,12.15660208,5302031010,495,1,495,495
530203101201,-10.199804,120.210318,354,4.42,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",437,2.852065624,5302031012,437,1,437,437
530203101202,-10.244204,120.235622,61,4.42,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",75,5.315797787,5302031012,75,1,75,75
530203101203,-10.244485,120.237527,31,4.42,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",38,5.304640933,5302031012,38,1,38,38
530203101204,-10.204869,120.220302,234,4.42,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",289,2.045404215,5302031012,130,0.45,289,289
530203200199,-10.052553802424,120.310309191466,516,4.78,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",516,6.397336768,5302032001,516,1,516,516
530203200201,-10.07975,120.278253,265,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",265,10.00577443,5302032002,265,1,265,265
530203200202,-10.085303,120.301284,266,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",266,10.05386894,5302032002,266,1,266,266
530203200399,-10.0763139509404,120.219144799712,1253,5.16,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",1253,13.1693424,5302032003,1253,1,1253,1253
530203200401,-10.018839,120.28201,470,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",483,4.031489676,5302032004,452,0.93,483,483
530203200402,-10.045176,120.253854,228,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",235,8.271463575,5302032004,235,1,235,235
530203200403,-9.994449,120.244289,211,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",217,7.153216602,5302032004,217,1,217,217
530203200404,-9.981752,120.265191,195,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",201,5.065134463,5302032004,201,1,201,201
530203200501,-10.011685,120.292324,35,5.01,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",48,2.665991636,5302032005,48,1,48,48
530203200502,-10.007676,120.295806,90,5.01,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",125,2.083509195,5302032005,0,0,125,125
530203200503,-10.011099,120.294516,847,5.01,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1170,2.4533478,5302032005,924,0.79,1170,1170
530203200601,-9.947593,120.322772,640,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",640,2.748678958,5302032006,640,1,640,640
530203200602,-9.986677,120.33176,387,3.93,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",387,2.021661414,5302032006,387,1,387,387
530203300199,-9.98279680698919,120.393539275667,503,4.45,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",503,8.532393064,5302033001,503,1,503,503
530203300299,-9.97828084529832,120.454882393485,1268,4.36,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",1268,15.18754184,5302033002,1268,1,1268,1268
530203300301,-9.910152,120.486513,824,5.09,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1399,18.0440553,5302033003,824,0.59,1399,1399
530203300401,-9.877981,120.529051,988,4.26,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",988,12.51898391,5302033004,988,1,988,988
530203300501,-9.852931,120.546303,621,5.13,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",621,9.488122343,5302033005,621,1,621,621
530203300699,-9.84494394162562,120.493712888652,454,4.59,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",454,13.2888079,5302033006,454,1,454,454
530203300701,-9.783135,120.51852,1407,3.87,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1407,7.590726568,5302033007,1407,1,1407,1407
530203300899,-9.86160122343249,120.442774631601,623,4.42,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",623,18.4252262,5302033008,623,1,623,623
530203300901,-9.937775,120.39107,1116,4.16,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1116,8.991325389,5302033009,1116,1,1116,1116
530203400199,-10.0656159879403,120.473401854969,610,5.17,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",610,19.4863183,5302034001,610,1,610,610
530203400201,-10.106795,120.441463,909,4.43,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",909,19.01402482,5302034002,909,1,909,909
530203400399,-10.0665794061453,120.523306467675,486,5.06,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",486,21.83978975,5302034003,486,1,486,486
530203400499,-10.0349273892817,120.502304327908,439,4.99,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",439,21.35640755,5302034004,439,1,439,439
530203400501,-10.115372,120.506589,967,4.86,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",967,19.94371906,5302034005,967,1,967,967
530203400699,-10.1466940571084,120.501894050096,521,3.67,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",521,18.90003904,5302034006,521,1,521,521
530203500101,-10.170741,120.354234,265,4.54,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",265,12.19133731,5302035001,265,1,265,265
530203500102,-10.174199,120.352701,76,4.54,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",76,11.94115971,5302035001,76,1,76,76
530203500103,-10.190984,120.351482,438,4.54,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",438,11.55394231,5302035001,438,1,438,438
530203500104,-10.177975,120.360029,29,4.54,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",29,12.65007391,5302035001,29,1,29,29
530203500105,-10.177473,120.356138,30,4.54,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",30,12.2397569,5302035001,30,1,30,30
530203500201,-10.234164,120.35929,25,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",30,13.04216364,5302035002,30,1,30,30
530203500202,-10.235154,120.355865,60,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",73,12.72181172,5302035002,73,1,73,73
530203500203,-10.174704,120.358444,46,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",56,12.54555189,5302035002,56,1,56,56
530203500204,-10.206092,120.3531,102,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",124,11.75117961,5302035002,124,1,124,124
530203500205,-10.238187,120.363339,25,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",30,13.60534051,5302035002,30,1,30,30
530203500206,-10.240143,120.369829,283,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",345,14.34778056,5302035002,345,1,345,345
530203500207,-10.201945,120.350653,145,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",177,11.45415322,5302035002,0,0,177,177
530203500208,-10.22985,120.357013,48,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",58,12.66184151,5302035002,58,1,58,58
530203500209,-10.213543,120.35156,170,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",208,11.68122228,5302035002,83,0.4,208,208
530203500210,-10.22511,120.354268,441,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",538,12.23177265,5302035002,538,1,538,538
530203500211,-10.239852,120.377217,27,3.63,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",33,15.10415168,5302035002,33,1,33,33
530203500301,-10.25107,120.379666,161,4.79,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",257,15.78280776,5302035003,0,0,257,257
530203500302,-10.247682,120.383598,541,4.79,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",866,16.04908959,5302035003,863,1,866,866
530203500303,-10.237831,120.383452,58,4.79,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",92,15.68953778,5302035003,0,0,92,92
530203500304,-10.241866,120.382501,32,4.79,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",51,15.72355546,5302035003,0,0,51,51
530203500305,-10.239329,120.380727,71,4.79,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",114,15.4525812,5302035003,0,0,114,114
530203500499,-10.1550534308642,120.456619481671,659,3.52,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",659,23.35710712,5302035004,659,1,659,659
530203500501,-10.16113,120.39824,331,2.24,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",331,17.1278826,5302035005,331,1,331,331
530204001099,-10.1396707253078,120.574230820944,692,3.49,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",692,12.28807062,5302040010,692,1,692,692
530204001199,-10.1570891925736,120.634572119039,705,3.83,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",705,6.386942834,5302040011,705,1,705,705
530204001201,-10.145984,120.705336,26,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",45,0.184299051,5302040012,0,0,0,0
530204001202,-10.165356,120.705678,67,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",115,1.052298363,5302040012,115,1,115,115
530204001203,-10.16353,120.700968,45,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",78,1.558079629,5302040012,78,1,78,78
530204001204,-10.164929,120.714099,656,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1129,0.158562402,5302040012,0,0,0,0
530204001205,-10.1528,120.706107,530,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",912,0.758546258,5302040012,867,0.95,0,0
530204001206,-10.164184,120.699473,716,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",1232,1.72129314,5302040012,1232,1,1232,1232
530204001207,-10.162226,120.715812,178,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",306,0.205055817,5302040012,0,0,0,0
530204001208,-10.168554,120.71253,74,5.02,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",128,0.583192227,5302040012,0,0,0,0
530204001301,-10.145209,120.708599,230,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",269,0.193592928,5302040013,11,0.04,0,0
530204001302,-10.12851,120.736571,31,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",36,1.097221373,5302040013,36,1,36,36
530204001303,-10.133786,120.742269,127,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",148,1.868728827,5302040013,148,1,148,148
530204001304,-10.143997,120.709283,207,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",242,0.33179623,5302040013,242,1,0,0
530204001305,-10.13718,120.715199,172,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",201,0.394919625,5302040013,201,1,0,0
530204001306,-10.139411,120.718659,147,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",172,0.45308986,5302040013,172,1,0,0
530204001307,-10.141735,120.719239,430,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",502,0.715574014,5302040013,502,1,0,0
530204001308,-10.143742,120.715495,197,3.8,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",230,0.699501959,5302040013,230,1,0,0
530204001499,-10.0980265193785,120.620769167899,1407,4.38,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BPS_Centroids",1407,10.80961534,5302040014,1407,1,1407,1407
530204001501,-10.10486,120.738718,346,4.31,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",419,1.990153084,5302040015,419,1,419,419
530204001502,-10.115487,120.730717,560,4.31,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",677,0.582746746,5302040015,423,0.62,0,0
530204001503,-10.091273,120.749788,55,4.31,"AreaSumba","AreaSumba","NUSA TENGGARA TIMUR","BIG_Settlements",67,1.709991489,5302040015,67,1,67,67
